node,bidir_probs,deeprank_probs,ns_paths,min_depths,max_depths,in_degrees,pageranks,labels
FADEC,1.0,0.000343406593407,1,4,4,0.000300571085062,6.48342739737e-05,0
Commercialization of the Internet,0.423913043478,9.04499663476e-05,23,4,5,0.000300571085062,0.00014650021173,5
Baden-Württemberg,0.6,0.000219582237126,5,4,5,0.000601142170123,8.22292632262e-05,0
POSIX,0.875,9.30642407345e-05,12,4,5,0.000901713255185,7.15929707047e-05,8
John Coleman (news weathercaster),0.5,4.10913872452e-05,1,4,4,0.000300571085062,5.39408969982e-05,0
Intel Array Building Blocks,0.4,0.00103964645465,5,3,5,0.000300571085062,6.20249256005e-05,0
Super Bowl 50,0.208333333333,5.84978009727e-05,3,4,5,0.000601142170123,7.23636342821e-05,0
World War II,0.829470198675,0.00165397092437,151,4,5,0.014427412083,0.00328638263813,1
ALGOL,0.804347826087,0.000142207295167,23,4,5,0.00210399759543,0.000136905058813,5
San Fernando Valley,0.583333333333,0.000228768145435,6,4,5,0.00120228434025,9.32638013281e-05,0
Software maintenance,0.8,0.000944148401824,15,4,5,0.00120228434025,0.000138654779023,8
Database schema,0.610294117647,0.00583692960293,34,3,5,0.00210399759543,0.000205228415929,5
Document type definition,0.55,0.00047711323015,5,4,5,0.000601142170123,9.63482167954e-05,0
Image editing,0.722222222222,0.000801330123389,18,3,5,0.00180342651037,0.000242543874294,8
Society,0.8,0.000438710104172,10,4,5,0.00240456868049,0.00155153000444,0
Health care,0.75,0.000748468797347,7,4,5,0.00240456868049,0.000354171308687,0
Aerospike database,0.35,0.000263981033212,5,4,5,0.000300571085062,5.79662182607e-05,0
Fortune 500,0.75,0.00112286308461,25,4,5,0.00450856627592,0.00029576110154,5
Equity (finance),0.796875,0.000707295562281,16,4,5,0.00300571085062,0.00162334851408,8
Philippine peso sign,0.647058823529,0.000115252608479,17,4,5,0.00450856627592,0.00010048850635,8
Blues,0.545454545455,0.000178808228065,11,4,5,0.00120228434025,0.000136147747842,8
"Warren Township, New Jersey",0.5,9.42684766214e-05,1,4,4,0.000300571085062,5.52470749752e-05,0
Programming paradigm,0.794230769231,0.00354155959359,130,3,5,0.0078148482116,0.000422440003462,4
Central Java,0.375,9.75473801561e-05,2,4,5,0.000601142170123,7.70787727075e-05,0
USB,0.703703703704,0.000216103744334,27,4,5,0.00300571085062,0.000392654665915,5
Bhutan,0.5,2.22848756888e-05,10,4,5,0.00180342651037,0.000407782531642,0
Web engineering,0.818181818182,0.000312067721938,11,4,5,0.000601142170123,0.000109760274692,8
LinkedIn,0.459051724138,0.00209006364854,58,3,5,0.00300571085062,0.000188075610908,9
Web application,0.65404040404,0.0322942597185,297,3,5,0.0156296964232,0.000739981364986,7
Blog,0.739035087719,0.000930311870006,57,4,5,0.00420799519086,0.00043470432658,9
Laboratory automation,0.9,0.000155495210003,5,4,5,0.000300571085062,5.92517475359e-05,0
Toy block,0.819444444444,0.000176246493659,18,4,5,0.000300571085062,7.36581266464e-05,8
David Hartman (TV personality),0.25,0.000118708452042,1,4,4,0.000300571085062,5.97413572725e-05,0
Granite,0.625,5.04820815212e-05,4,4,5,0.00120228434025,0.000116066744334,0
Adobe Flash Catalyst,0.7,5.38321916115e-05,5,4,5,0.000300571085062,5.46366466005e-05,0
Symbolic computation,0.625,0.00101331041323,12,4,5,0.00150285542531,0.000111905251552,8
United Nations,0.830985915493,0.00103158287512,71,4,5,0.014727983168,0.00443525166694,2
Two-way radio,0.7,0.000289553526396,10,4,5,0.00150285542531,0.000248330521577,0
Jimmy Kimmel Live!,0.25,0.000213675213675,1,4,4,0.000300571085062,6.05784404989e-05,0
ILife,0.365384615385,4.19262427817e-05,13,4,5,0.000300571085062,8.57158604841e-05,8
Algebra,0.8,0.000430551797739,10,4,5,0.00240456868049,0.00025070919912,0
IBM DB2,0.852941176471,0.000278359573661,17,4,5,0.000601142170123,0.000103870686011,8
Macrocosm and microcosm,0.666666666667,8.96941973872e-05,6,4,5,0.000300571085062,6.2548872686e-05,0
Expansion card,0.825,0.000285969528807,20,4,5,0.00210399759543,0.000261943805417,8
Julia (programming language),0.8125,6.30726001982e-05,16,4,5,0.000601142170123,6.62258355075e-05,8
XQuery,0.552083333333,0.000205422996011,24,4,5,0.00120228434025,9.90282685877e-05,5
Memory refresh,0.45,0.000194244468066,10,4,5,0.000601142170123,8.34542143029e-05,0
Google Drive,0.447916666667,0.000952563609967,24,3,5,0.00120228434025,9.37038562635e-05,5
Chicago Metropolitan Agency for Planning,0.666666666667,0.000497638326586,3,4,5,0.000300571085062,8.8068495429e-05,0
Law,0.845238095238,0.00226728052307,42,4,5,0.00510970844605,0.00286110068648,9
Intel Capital,0.625,0.000193611213348,4,4,5,0.000300571085062,5.70108808927e-05,0
2010 Winter Olympics,0.875,0.00021233955266,4,4,5,0.000300571085062,5.55807795447e-05,0
Extraterritorial jurisdiction,1.0,8.01282051282e-05,1,4,4,0.000300571085062,6.07160824239e-05,0
List of rich Internet application frameworks,0.55,0.00217963997193,5,3,5,0.000601142170123,6.85482698984e-05,0
High tech,0.665384615385,0.00059979803814,65,4,5,0.00270513976555,0.000235055239196,2
"Armonk, New York",0.416666666667,0.000113139681733,12,4,5,0.000300571085062,7.19577378616e-05,8
Purely functional programming,0.453125,5.01115427837e-05,16,4,5,0.000601142170123,7.10121498406e-05,8
Two Prudential Plaza,0.5,5.13642340565e-05,2,4,5,0.000601142170123,6.78402646853e-05,0
Brian Krzanich,0.4375,5.85251585317e-05,4,4,5,0.000300571085062,5.97144554075e-05,0
San Francisco Peninsula,0.426470588235,0.000117926593348,17,4,5,0.00150285542531,0.000169144266558,8
Television program,0.677536231884,0.00327775177152,69,4,5,0.0102194168921,0.00117257312553,2
Widget (GUI),0.84375,0.000486669908559,16,4,5,0.00150285542531,0.000168374047773,8
Madurese language,0.6875,0.000108499411732,4,4,5,0.000901713255185,0.000209263705988,0
Free software license,0.40625,0.0018205046986,28,4,5,0.00150285542531,0.000131595432989,5
Petabyte,0.6875,0.000887141562754,16,3,5,0.000901713255185,9.05795881967e-05,8
CNN,0.642857142857,0.000427556477236,7,4,5,0.00210399759543,0.000132737755044,0
National Historic Landmark,0.795454545455,0.000466082973909,11,4,5,0.00120228434025,0.000126883314005,8
Heavy equipment,0.818181818182,0.000410699762677,11,4,5,0.000300571085062,0.000114883044093,8
Video game,0.654560810811,0.0020405195417,148,4,5,0.0150285542531,0.00142969622272,4
Binary prefix,0.6875,0.000191678472086,12,4,5,0.00150285542531,0.000149059816416,8
XML schema,0.41847826087,0.000532896364677,23,4,5,0.000601142170123,8.46135363555e-05,5
Solution stack,0.513888888889,0.00386850797131,18,3,5,0.000601142170123,6.99175868907e-05,8
Chengdu,0.8125,4.1453048887e-05,8,4,5,0.000300571085062,6.05894629638e-05,0
GNU Affero General Public License,0.571428571429,0.00514064358761,7,3,5,0.000601142170123,7.17480515634e-05,0
20/20 (U.S. TV series),0.28125,0.00335845995568,4,3,5,0.00120228434025,0.000114499970094,0
Stefano Pessina,0.3125,0.00061765491453,4,4,5,0.000601142170123,7.31194553654e-05,0
Xen,0.4,0.00103964645465,5,3,5,0.000601142170123,6.79406428331e-05,0
Node (computer science),0.798076923077,0.00717892912452,39,4,5,0.00180342651037,0.000195677054047,9
Jeff Zucker,0.8,0.00162237974035,5,3,5,0.000601142170123,7.82057755834e-05,0
Mathematical logic,0.808823529412,0.000597929571605,17,4,5,0.00300571085062,0.000644052059672,8
Soybean,1.0,7.91546965208e-05,5,4,5,0.000601142170123,6.86670684849e-05,0
Canada–United States border,0.697916666667,0.00193443841973,24,3,5,0.00210399759543,0.000471558965988,5
Joint venture,0.611111111111,0.000131379646182,9,4,5,0.00120228434025,8.22193623653e-05,0
Union (American Civil War),0.8125,0.000117907635332,12,4,5,0.00210399759543,0.0003412511945,8
Building automation,0.8125,0.000181183638201,8,4,5,0.00120228434025,0.000203681420758,0
Data access,1.0,4.19271969366e-05,2,4,5,0.000300571085062,5.51719653627e-05,0
Canada,0.790404040404,0.00170835863045,99,4,5,0.014427412083,0.00195928777301,4
Parameter (computer programming),0.779411764706,0.000872483900906,34,4,5,0.00210399759543,0.000117270054577,5
Universal Studios,0.345238095238,0.000271558798623,21,4,5,0.00150285542531,0.00010913847929,8
Graph database,0.5,0.000541479693578,6,4,5,0.00120228434025,9.6308155657e-05,0
ESPN,0.491071428571,0.000361781300575,14,4,5,0.00150285542531,0.000116323364754,8
Red chip,0.8125,4.1453048887e-05,8,4,5,0.000300571085062,6.05894629638e-05,0
Crowdsourcing,0.583333333333,0.000308551362613,6,4,5,0.00120228434025,9.77982425877e-05,0
Internationalized Resource Identifier,0.71875,0.000552904950926,8,4,5,0.000300571085062,7.9008461802e-05,0
Critical chain project management,0.5,0.000647122352285,3,4,5,0.000300571085062,6.46487878717e-05,0
Affect (psychology),0.75,0.000793063773833,2,4,5,0.000601142170123,0.000284113419034,0
Software prototyping,0.375,0.00139553429027,4,4,5,0.000901713255185,0.000144143127582,0
Simultaneous substitution,0.291666666667,0.000168917282013,9,4,5,0.000300571085062,6.65671134723e-05,0
Eric Schmidt,0.428571428571,9.47253571996e-05,7,4,5,0.000601142170123,7.03794015339e-05,0
Yahoo! View,0.357142857143,7.88386254893e-05,7,4,5,0.000901713255185,8.84207632529e-05,0
List of free and open-source software packages,0.275,0.000801519807277,15,4,5,0.000300571085062,7.67103050216e-05,8
Memory address,0.79347826087,0.00278005292294,23,3,5,0.00360685302074,0.000266829866036,5
Barack Obama Presidential Center,0.305555555556,0.000113876203142,9,4,5,0.000901713255185,8.36531724922e-05,0
JScript,0.496323529412,0.000392255520426,34,4,5,0.000901713255185,7.0406372454e-05,5
Google Voice,0.5,8.07326131506e-05,3,4,5,0.000300571085062,5.89350465973e-05,0
American Mathematical Society,0.416666666667,0.000434821588668,3,4,5,0.000300571085062,6.22001425435e-05,0
Malnutrition in India,0.5,1.16905723313e-05,4,4,5,0.000300571085062,7.99306836888e-05,0
ITunes,0.443181818182,8.80102125497e-05,22,4,5,0.00270513976555,0.000158236898499,8
AT&T Mobility,0.541666666667,0.00031764251235,6,4,5,0.000901713255185,8.0461247175e-05,0
Spooling,0.75,0.000311434727553,8,4,5,0.000300571085062,5.55264603069e-05,0
English language,0.770833333333,0.000682674509564,36,4,5,0.00691313495642,0.00212718166674,5
Wolfram Alpha,1.0,0.0384615384615,1,2,2,0.000901713255185,7.62833527495e-05,0
Access time,0.8,6.43161533996e-05,5,4,5,0.000901713255185,0.000104427726065,0
Intel XDK,0.5,0.00168733742103,3,3,5,0.000300571085062,5.58235445983e-05,0
Interbrand,0.714285714286,4.50501494144e-05,14,4,5,0.000601142170123,9.82800728343e-05,8
Amy Robach,0.25,0.000118708452042,1,4,4,0.000300571085062,5.97413572725e-05,0
Talk show,0.65,0.000883857316606,5,4,5,0.00120228434025,0.000106604843225,0
Alaska,0.5,0.000438488617467,47,4,5,0.00360685302074,0.000930810281315,9
Type theory,0.766666666667,0.000124994047226,15,4,5,0.00120228434025,9.62593050228e-05,8
Report,1.0,0.000333983649201,2,4,5,0.000601142170123,7.26280615477e-05,0
Satellite imagery,0.25,3.15910225372e-05,3,4,5,0.000300571085062,6.18800568795e-05,0
Sam Donaldson,1.0,0.000801282051282,1,4,4,0.000300571085062,7.10996002311e-05,0
Dutch language,0.597222222222,0.000252259831806,18,4,5,0.00240456868049,0.000492881874834,8
MP3 player,0.795454545455,0.000175937730632,22,4,5,0.00180342651037,0.000261494341713,8
Technical computing,0.416666666667,0.000372063833602,3,4,5,0.000300571085062,6.29540790032e-05,0
Class (computer programming),0.677083333333,0.00245861072311,120,4,5,0.00661256387136,0.000534128015699,4
A&E Networks,0.25,0.000155677655678,3,4,5,0.000601142170123,9.82569885133e-05,0
NBC Nightly News,0.25,0.000320512820513,1,4,4,0.000300571085062,6.96013977207e-05,0
Flying buttress,0.5,4.10913872452e-05,1,4,4,0.000300571085062,5.39408969982e-05,0
Mozilla Foundation,0.464285714286,0.000398056439679,21,4,5,0.00270513976555,0.000141041606961,8
H.264/MPEG-4 AVC,0.375,4.04807158444e-05,6,4,5,0.000601142170123,6.48185853964e-05,0
Nottingham,0.375,0.000450721153846,2,4,5,0.000300571085062,5.9423450634e-05,0
Google Cardboard,0.25,0.000121098919726,3,4,5,0.000300571085062,6.21246158079e-05,0
Weybridge,0.375,0.000450721153846,2,4,5,0.000300571085062,5.9423450634e-05,0
ASCII,0.884615384615,0.000460838018489,26,4,5,0.00240456868049,0.000282813505607,5
Local loop,1.0,0.000109699328449,3,4,5,0.000901713255185,9.42079094606e-05,0
Social media,0.756944444444,0.000789418699646,36,4,5,0.00510970844605,0.000385717355175,5
Peer production,0.625,0.000340695805758,8,4,5,0.000601142170123,8.29149622542e-05,0
Public transport,0.625,6.69417012702e-05,4,4,5,0.000601142170123,8.84717658215e-05,0
Entscheidungsproblem,0.672413793103,0.000416304989738,29,4,5,0.000601142170123,0.000333838875213,5
Interface description language,0.416666666667,0.000415479582146,3,4,5,0.000601142170123,8.02576904347e-05,0
Royalty-free,0.833333333333,0.000422193925986,12,4,5,0.00180342651037,0.000110645964617,8
International Safe Harbor Privacy Principles,0.55,4.84846831959e-05,10,4,5,0.000300571085062,5.5332147731e-05,0
Internet Low Bitrate Codec,0.5,0.000125423431344,7,4,5,0.000601142170123,8.63289309116e-05,0
Collaborative consumption,0.625,0.000254349731774,4,4,5,0.000601142170123,6.47097652125e-05,0
ECMAScript,0.390909090909,0.00196950203608,55,3,5,0.00210399759543,0.000113402248418,9
ThinkPad,0.4125,0.00015459273062,20,4,5,0.000601142170123,8.13195566674e-05,8
Directive (programming),1.0,0.0384615384615,1,2,2,0.000300571085062,5.35844195189e-05,0
Jane Stanford,0.428571428571,3.45389043071e-05,7,4,5,0.000901713255185,8.77645297657e-05,0
Contiguous United States,0.788888888889,0.00061013440981,45,4,5,0.00330628193568,0.00051443556489,9
Morpheme,0.803571428571,0.000445389707338,14,4,5,0.00180342651037,0.000749653765845,8
Latin,0.86328125,0.0026514090481,64,4,5,0.0135256988278,0.00460875334754,2
"Joliet, Illinois",0.666666666667,0.000497638326586,3,4,5,0.000300571085062,8.8068495429e-05,0
Google Street View,0.25,3.15910225372e-05,3,4,5,0.000300571085062,6.18800568795e-05,0
Priceminister,0.625,7.74444853392e-05,4,4,5,0.000300571085062,5.84859873521e-05,0
Pixel (smartphone),0.35,0.000748461160678,15,3,5,0.000901713255185,8.26554229186e-05,8
List of tallest buildings in Philadelphia,0.45,0.000110601846713,5,4,5,0.000901713255185,8.7617742232e-05,0
Swing state,0.642857142857,9.88517065448e-05,7,4,5,0.000601142170123,7.88272649524e-05,0
Computer memory,0.62411971831,0.00336806125142,142,4,5,0.00901713255185,0.00151000232938,4
Internet service provider,0.61320754717,0.00248363702255,53,3,5,0.00601142170123,0.000434514903682,9
Equation,0.9375,0.00253687248503,8,3,5,0.00210399759543,0.000162419656863,0
Horizontal position representation,0.916666666667,0.000179304669501,6,4,5,0.000601142170123,0.000339289848759,0
Levi's Stadium,0.175,8.63812423177e-05,5,4,5,0.00120228434025,0.000103386187935,0
Comparison between U.S. states and countries by GDP (nominal),0.857142857143,2.5229763692e-05,7,4,5,0.000300571085062,7.74102901018e-05,0
Therac-25,1.0,0.000343406593407,1,4,4,0.000300571085062,6.48342739737e-05,0
Finland,0.653846153846,0.000320926802439,13,4,5,0.00240456868049,0.000238945967803,8
Low-level programming language,0.655797101449,0.00111765837793,69,4,5,0.00210399759543,0.000200301519793,2
Library (computing),0.689655172414,0.0087241989675,174,3,5,0.00931770363691,0.000663733150729,1
Apple I,0.416666666667,5.89552541846e-05,9,4,5,0.00120228434025,9.93541885249e-05,0
Xbox,0.362179487179,0.000241096275022,39,4,5,0.00180342651037,0.000142295640507,9
Gospel music,0.666666666667,0.000312358303472,12,4,5,0.00120228434025,0.000164211635808,8
Broadband,0.553571428571,0.000246290213853,14,4,5,0.00270513976555,0.000197957357551,8
Elementary mathematics,0.75,0.000255688822396,4,4,5,0.000901713255185,0.000178628666241,0
Software testing,0.897058823529,0.0393776209797,34,2,5,0.00210399759543,0.000340193255755,5
Write-ahead logging,0.7,0.000263981033212,5,4,5,0.000300571085062,5.79662182607e-05,0
HP Inc.,0.65625,0.00105292213361,8,3,5,0.00120228434025,0.000118075495019,0
Backus–Naur form,0.825,0.000119506659457,20,4,5,0.00120228434025,8.89848386064e-05,8
Punched tape,0.8,0.000347058905978,35,4,5,0.00240456868049,0.000371511731159,5
Internet access,0.682432432432,0.000465368095884,37,4,5,0.0039074241058,0.00072164537448,5
Communication,0.892307692308,0.0015897668793,65,4,5,0.00661256387136,0.00210057188139,2
Seznam.cz,0.5,2.42197839452e-05,3,4,5,0.000300571085062,5.61642711902e-05,0
Flash animation,0.392857142857,0.000133688929077,7,4,5,0.000601142170123,0.000114255083165,0
Conceptual schema,0.6,0.000181662473329,5,4,5,0.000300571085062,5.70560739365e-05,0
Information retrieval,0.8,0.000836348985065,10,4,5,0.00120228434025,0.00010041357827,0
Inline expansion,0.535714285714,0.000120492747781,7,4,5,0.000901713255185,7.34556536156e-05,0
Google Search,0.33125,0.000817277316036,20,3,5,0.00240456868049,0.000174140263157,8
Display advertising,1.0,6.62727911452e-05,4,4,5,0.000601142170123,9.17927778736e-05,0
Comprehensive examination,0.9,1.92258020252e-05,5,4,5,0.000601142170123,6.8442698117e-05,0
Border,0.666666666667,7.14181355207e-05,3,4,5,0.000601142170123,8.04370312138e-05,0
Curl (programming language),0.863636363636,0.000138713249433,11,4,5,0.000300571085062,5.39028695113e-05,8
Semantics of logic,0.75,0.000302815438601,4,4,5,0.000601142170123,9.95019540366e-05,0
Internet of things,0.75,0.000198111952446,20,4,5,0.00180342651037,0.000134682321611,8
Constitution,0.815217391304,0.000782867234648,46,4,5,0.00300571085062,0.00124851183833,9
HUD (video gaming),0.875,0.000334489413885,12,4,5,0.000300571085062,0.000116739390397,8
Use case,1.0,0.00167224080268,1,3,3,0.00150285542531,0.00015311079868,0
Lao kip,0.944444444444,0.000117232610459,18,4,5,0.00480913736099,0.000102928695062,8
Computer multitasking,0.698275862069,0.000560647121867,29,4,5,0.00300571085062,0.000263090930192,5
Machine-readable medium,0.444444444444,0.000223861322964,9,4,5,0.000901713255185,0.000287775574122,0
Nielsen ratings,0.375,0.000396709442293,4,4,5,0.000901713255185,8.81198090258e-05,0
Internet Explorer,0.501700680272,0.00187202091822,147,4,5,0.00510970844605,0.000315705539794,4
Entrepreneurship,0.660714285714,0.000689051400207,56,4,5,0.00480913736099,0.000535666126148,9
Intel 80286,0.659090909091,6.47022652338e-05,11,4,5,0.00120228434025,9.14736109046e-05,8
Image retrieval,0.5,2.42197839452e-05,3,4,5,0.000300571085062,5.61642711902e-05,0
Software widget,0.689655172414,0.00173810985008,29,3,5,0.000601142170123,6.72813928774e-05,5
Cambodian riel,0.944444444444,0.000117232610459,18,4,5,0.00480913736099,0.000102928695062,8
Hewlett-Packard,0.606481481481,0.000529526348111,27,4,5,0.00300571085062,0.000347046031764,5
Universal Windows Platform,1.0,4.19271969366e-05,2,4,5,0.000300571085062,5.51719653627e-05,0
Public domain in the United States,1.0,0.000240384615385,1,4,4,0.000300571085062,7.84226791321e-05,0
Lightning Memory-Mapped Database,0.7,0.000263981033212,5,4,5,0.000300571085062,5.79662182607e-05,0
Theoretical linguistics,0.71875,0.000397752638029,8,4,5,0.00150285542531,0.000547042365813,0
John Logie Baird,0.857142857143,0.000129099701468,7,4,5,0.000300571085062,0.000126486350846,0
Eponym,1.0,4.37967829272e-05,3,4,5,0.000601142170123,6.87376480904e-05,0
List of stock exchanges,0.8,0.00185774694142,30,4,5,0.00240456868049,0.000558960627252,5
Hong Kong,0.826923076923,0.000526548732113,26,4,5,0.00450856627592,0.000516331338806,5
Advanced Micro Devices,0.538461538462,0.00136112580466,52,3,5,0.00420799519086,0.000237387790763,9
Shanghai,0.71875,8.22565333118e-05,16,4,5,0.00180342651037,0.000182794437171,8
Larry Page,0.306451612903,0.000922784266529,31,3,5,0.00240456868049,0.000137835638344,5
Mission Santa Clara de Asís,0.208333333333,5.59362599496e-05,3,4,5,0.000601142170123,6.51417221296e-05,0
Instruction,0.854838709677,0.000625703885357,31,4,5,0.000300571085062,0.000226465271016,5
Alphabet (formal languages),0.483333333333,0.000419284779427,15,4,5,0.00120228434025,0.000208459984091,8
Americas,0.704545454545,0.0012055528045,11,4,5,0.00270513976555,0.0014101263916,8
Web banner,0.5,5.58918091043e-05,3,4,5,0.000300571085062,7.84416998427e-05,0
Cisco Systems,0.53,0.00173063635305,25,3,5,0.00330628193568,0.000270409785274,5
Disk storage,0.810344827586,0.0002240390314,29,4,5,0.00210399759543,0.000238188638287,5
Mughal Empire,0.857142857143,2.06750310765e-05,7,4,5,0.00120228434025,0.000209303461773,0
Eastern Time Zone,0.535714285714,0.00130846485927,7,4,5,0.00210399759543,0.000149050867811,0
Source-to-source compiler,0.4375,0.000550082787625,24,4,5,0.00150285542531,0.00014961246783,5
Article element (HTML5),0.428571428571,0.000344731327355,7,4,5,0.000300571085062,6.27091582858e-05,0
Queue (abstract data type),0.625,0.000234978056756,9,4,5,0.000901713255185,7.71623396097e-05,0
Yahoo!,0.415178571429,0.00165610121481,28,3,5,0.00601142170123,0.000393736960555,5
30 Rockefeller Plaza,0.596153846154,0.00179152087187,13,3,5,0.000901713255185,8.03869930268e-05,8
Valentine's Day,0.5,9.08335928579e-05,2,4,5,0.000300571085062,5.43702659577e-05,0
Vector graphics editor,1.0,5.58918091043e-05,3,4,5,0.000300571085062,6.71369563963e-05,0
Owned-and-operated station,0.512931034483,0.0020211127309,29,3,5,0.00360685302074,0.000177170459467,5
Psycholinguistics,0.75,0.000253757217798,13,4,5,0.000901713255185,0.000448147447865,8
Web content development,0.833333333333,0.000205893702721,9,4,5,0.000300571085062,5.89549318257e-05,0
Yukihiro Matsumoto,0.4,0.000266523141237,5,4,5,0.000300571085062,6.28315328237e-05,0
Corporate group,0.578947368421,0.00046492543409,19,4,5,0.00120228434025,0.000384662865371,8
WebEx,0.35,7.40462687233e-05,5,4,5,0.000300571085062,6.1682218162e-05,0
Object database,0.785714285714,0.000367275233894,7,4,5,0.000901713255185,8.14513790144e-05,0
ALGOL 60,0.846153846154,8.35321615847e-05,13,4,5,0.00120228434025,0.000135134600305,8
Web 2.0,0.703125,0.000336295812637,16,4,5,0.00180342651037,0.000169003672842,8
Kingdom of England,0.732142857143,0.000129402032705,14,4,5,0.00240456868049,0.000514564610244,8
Uniform Resource Locator,0.705965909091,0.00228702544063,88,4,5,0.00300571085062,0.000235204419642,2
Nexus 6,0.229166666667,3.97245474953e-05,6,4,5,0.00120228434025,7.33619658428e-05,0
IBM,0.691919191919,0.00539785800269,99,3,5,0.0138262699128,0.000997407342711,4
Blue pencil (editing),0.75,0.000354418343475,17,4,5,0.000300571085062,7.70595171057e-05,8
Traffic light,0.863636363636,0.000158930737839,11,4,5,0.000601142170123,0.000115377412756,8
Nexus 9,0.21875,3.42911813164e-05,4,4,5,0.000601142170123,6.44158068517e-05,0
Application layer,0.858695652174,0.000580411273722,23,4,5,0.00180342651037,0.000160804660007,5
Reference (computer science),0.640625,0.00304700092509,16,3,5,0.00360685302074,0.000204603484263,8
File system,0.697916666667,0.00190768651428,108,4,5,0.00330628193568,0.000374361171499,4
International scientific vocabulary,0.85,0.000335129199357,10,4,5,0.000300571085062,0.000107517558152,0
Binary-to-text encoding,0.9,0.000174279113355,5,4,5,0.000300571085062,6.6057102126e-05,0
General Agreement on Tariffs and Trade,0.833333333333,0.000113514957265,3,4,5,0.000901713255185,0.000409417050598,0
Content negotiation,0.625,0.000350134437661,8,4,5,0.000300571085062,5.83456634921e-05,0
Graphic design,0.536764705882,0.000669348712569,34,4,5,0.00270513976555,0.000188127160251,5
Vevo,0.392857142857,4.1574056525e-05,7,4,5,0.000901713255185,7.13051470637e-05,0
Hardware virtualization,0.791666666667,0.000336159806572,12,4,5,0.00150285542531,0.000121596559191,8
Learning curve,0.875,0.000334489413885,12,4,5,0.000300571085062,0.000116739390397,8
VIA Technologies,0.6875,7.54842502514e-05,12,4,5,0.000901713255185,7.75356856032e-05,8
Turkish lira sign,0.944444444444,0.000117232610459,18,4,5,0.00480913736099,0.000102928695062,8
Demographics of Indonesia,0.5,8.36120401338e-05,1,4,4,0.000300571085062,6.61840984108e-05,0
Rockefeller Center,0.638888888889,0.00194094307196,18,3,5,0.00180342651037,0.000139930069357,8
Industry classification,1.0,7.26593518356e-05,3,4,5,0.000300571085062,6.06114385441e-05,0
Vector graphics,0.717948717949,0.000392196822227,39,4,5,0.00480913736099,0.00028645825599,9
Chassis,0.85,9.21572335654e-05,10,4,5,0.000300571085062,8.62975607878e-05,0
Perelman School of Medicine at the University of Pennsylvania,0.416666666667,4.06486517598e-05,3,4,5,0.000300571085062,6.34834544644e-05,0
Stock exchange,0.790540540541,0.00358110629745,37,4,5,0.00420799519086,0.0015103010243,5
Philosophy of language,0.894736842105,0.00060031093932,19,4,5,0.00150285542531,0.000706392214982,8
First-order logic,0.8,0.000381344168169,15,4,5,0.00150285542531,0.000284373343526,8
Family business,0.660714285714,0.000138907430676,14,4,5,0.000601142170123,6.85595946287e-05,8
Television,0.674311926606,0.0018816342928,109,4,5,0.0117222723174,0.001856923954,4
Xenophobia,1.0,0.000107735401853,1,4,4,0.000300571085062,5.81494964299e-05,0
Compiled language,0.653571428571,0.000650914709347,70,4,5,0.00180342651037,0.000144254943194,2
Standard library,0.631818181818,0.00209774382798,55,3,5,0.00150285542531,0.000126054441859,9
Data compression,0.886363636364,0.000503660072364,22,4,5,0.00270513976555,0.00067367708085,8
Linear algebra,0.78125,0.00023427783827,8,4,5,0.00150285542531,0.00011612287441,0
Mongolian tögrög,0.944444444444,0.000117232610459,18,4,5,0.00480913736099,0.000102928695062,8
LatencyTOP,0.4,0.00103964645465,5,3,5,0.000300571085062,6.20249256005e-05,0
Central Intelligence Agency,0.85,0.000493656170244,10,4,5,0.00240456868049,0.000618268314389,0
Bracket,0.75,0.00356181302657,44,3,5,0.00120228434025,0.000158871684791,9
Java Database Connectivity,0.586538461538,0.000476820958762,26,4,5,0.000901713255185,0.000127728964015,5
Almanac,1.0,0.000240384615385,1,4,4,0.000300571085062,7.84226791321e-05,0
Semantics (computer science),0.628787878788,0.000956308921636,33,4,5,0.00270513976555,0.000233714480779,5
Imperative programming,0.805555555556,0.00388512894405,180,3,5,0.00721370604148,0.000558370430675,1
Adobe Flash,0.530172413793,0.00237988114455,29,3,5,0.00450856627592,0.000160327283818,5
Digital container format,0.555555555556,0.00016509380665,9,4,5,0.00120228434025,8.72592734196e-05,0
Disclaimer,0.666666666667,0.000721500721501,3,4,5,0.000300571085062,7.01911384276e-05,0
Wiki,0.738805970149,0.00429411910406,67,4,5,0.00240456868049,0.000364448732371,2
Mexico,0.553846153846,0.000783581704568,65,4,5,0.00721370604148,0.00127131744246,2
Forward compatibility,0.416666666667,0.000283663985587,3,4,5,0.000601142170123,9.72331625461e-05,0
Dartmouth BASIC,0.416666666667,0.000166462279639,27,4,5,0.000300571085062,8.51776953676e-05,5
RCA (trademark),0.375,0.000240987083092,2,4,5,0.000300571085062,6.74397899433e-05,0
Technical standard,0.846153846154,0.00170886045826,52,4,5,0.00480913736099,0.000799709999741,9
Linux,0.569300518135,0.00296263463795,193,4,5,0.0138262699128,0.00054980153031,1
Systems development life cycle,0.75,0.0011655011655,2,4,5,0.000300571085062,9.75823505966e-05,0
"Wichita, Kansas",0.45,8.3215036825e-05,5,4,5,0.000601142170123,6.39414625093e-05,0
Moral rights,0.428571428571,0.000537517948803,7,4,5,0.000300571085062,0.000152304433636,0
